['三星（SAMSUNG） Galaxy Folder2（G1650）全网通4G 翻盖手机 黑色 2G+16G'],['9988.00'],[],[],[],[],[]
[],['1999.00'],['4GB'],['3000'],['黑色'],['1600万像素'],['500万像素；1300万像素']
['三星 Galaxy C8（SM-C7100）移动联通电信4G手机 双卡双待 蔷薇粉 4G 64G'],['21599.00'],[],[],[],[],[]
[],['2499.00'],['4GB'],['3000'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S7 (G9300) 4G智能手机 全网通 铂光金 4G+32G'],['6299.00'],['4GB'],['3500'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG） S8+ G9550 全视曲面屏 移动电信联通 双卡双待4G手机 ( 谜夜黑 6G+128G'],['2599.00'],['6GB'],['4000 mAh'],['粉色'],['1600万像素'],['1600万像素']
['SAMSUNG 三星 Galaxy C9 Pro (C9000) 移动联通电信4G双卡手机 金色 公开全网通(4GB+64GB)'],['2188.00'],['其他'],['3300'],['其他'],['800万像素'],['1600万像素']
['三星（SAMSUNG） 三星 Galaxy C7（SM-C7000） 全网通4G手机 双卡 枫叶金 4+64G'],['2515.00'],['4GB'],['3000mAh'],['金色'],['500万像素'],['1200万像素']
['三星（SAMSUNG）Galaxy S7 (G9300) '],['7988.00'],['6GB'],['3300mAh'],['旷野灰'],['800万像素'],['双1200万像素']
['三星Galaxy Note8'],['1899.00'],['3GB'],['其他'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG）Galaxy A9'],['1619.00'],['3GB'],['3000'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG）Galaxy C8'],['3099.00'],[],[],[],[],[]
[],['1159.00'],['4GB'],['2600'],['其他'],['其他'],['1600万像素']
['三星（SAMSUNG）SM-C5000'],['4999.00'],[],[],[],[],[]
[],['2299.00'],['4GB'],['2600'],['其他'],['800万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C5'],['4188.00'],[],[],[],[],[]
[],['7988.00'],['4GB'],['3300mAh'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） 三星 Galaxy Note8（SM-N9500移动联通电信4G） 旷野灰 6G+256G'],['3588.00'],['4GB'],['3000'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） 三星 Galaxy S7（G9300） 金色 全网通（4G RAM+32G ROM）'],['4299.00'],[],[],[],[],[]
[],['2699.00'],['4GB'],['3000'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG）Galaxy S7'],['1788.00'],['其他'],['2600'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） 三星 Galaxy C5 Pro（C5010）全网通 双卡双待 碧湖蓝 4+64G'],['9999.00'],[],[],[],[],[]
[],['1668.00'],['3GB'],['3000mAh'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG）SM-C7100'],['7388.00'],['6GB'],['3300'],['黑色'],['800万像素'],['双1200万像素']
['三星（SAMSUNG） 三星Note8（SM-N9500）移动联通电信4G 旷野灰 全网通（6G+128G）'],['16666.00'],[],[],[],[],[]
[],['948.00'],['3GB'],['2600'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG）J3'],['999.00'],[],[],[],[],[]
[],['6699.00'],['6GB'],['3500'],['谜夜黑'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['5799.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['6099.00'],['4GB'],['3000'],['莱茵蓝'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['7699.00'],[],[],[],[],[]
[],['1799.00'],['2GB'],['1950'],['其他'],['500万像素'],['800万像素']
['三星（SAMSUNG） Galaxy Folder2 （G1650）4G翻盖手机 琉璃黑 全网通2G+16G'],['1475.00'],['3GB'],['3000mAh'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG）C7108'],['1588.00'],[],[],[],[],[]
[],['4999.00'],['4GB'],['3000'],['金色'],['800万像素'],['1200万像素']
['SAMSUNG 三星 Galaxy S8（SM-G9500）全网通手机 烟晶灰 4G+64G版'],['6999.00'],['6GB'],['3500'],['夕雾紫'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['14999.00'],[],[],[],[],[]
[],['6999.00'],['其他'],['3500'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG）SM-G9650/DS'],['1149.00'],['4GB'],['2600'],['其他'],['其他'],['1600万像素']
['三星（SAMSUNG）SM-C5000'],['1688.00'],['3GB'],['3000mAh'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG）SM-C7108'],['2099.00'],['3GB'],['其他'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） 三星（SAMSUNG）Galaxy A9全网通 手机 双卡双待 魔幻金 全网通（3GB 32GB）'],['1198.00'],['3GB'],['2600'],['其他'],['800万像素'],['1300万像素']
['三星（SAMSUNG） 三星 2016版 Galaxy On5 （G5700） 嫣霞粉 全网通(3+32G)'],['7388.00'],['6GB'],['3300mAh'],['其他'],['800万像素'],['双1200万像素']
['三星（SAMSUNG）Galaxy Note8'],['6699.00'],['6GB'],['3500'],['夕雾紫'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['6999.00'],['6GB'],['3500'],['莱茵蓝'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['6099.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['4999.00'],['4GB'],['3000'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG）Galaxy S8'],['7137.00'],[],[],[],[],[]
[],['5799.00'],['其他'],['3500'],['其他'],['800万像素'],['双1200万像素']
['SAMSUNGS9/S9+ '],['11487.00'],[],[],[],[],[]
[],['1799.00'],['2GB'],['1950'],['其他'],['500万像素'],['800万像素']
['三星（SAMSUNG）  Galaxy Folder2 (G1650) 翻盖手机 琉璃黑 2GB+16GB'],['1859.00'],['4GB'],['3300mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C7 Pro（C7010）'],['2699.00'],[],[],[],[],[]
[],['6099.00'],['4GB'],['3000'],['夕雾紫'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['6999.00'],['6GB'],['3500'],['夕雾紫'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['1399.00'],['3GB'],['2600 mAh'],['其他'],['800万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy On5（G5700）手机 钛岩黑 全网通 3GB+32GB'],['4188.00'],[],[],[],[],[]
[],['4999.00'],['4GB'],['3000'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG）SM-G9500'],['5499.00'],['4GB'],['3500'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG） S8+（SM-G9550）全视全面屏手机 谜夜黑 全网通（4G+64G）'],['6999.00'],['6GB'],['3500'],['莱茵蓝'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['2496.00'],['4GB'],['3000 mAh'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S7（G9300）手机 铂光金 全网通 4GB+32GB'],['9399.00'],[],[],[],[],[]
[],['5499.00'],['4GB'],['3500'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG）SM-G9500'],['6588.00'],[],[],[],[],[]
[],['2199.00'],['4GB'],['3000'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） GALAXY C8 SM-C7100全网通4G智能手机 蔷薇粉 64G'],['1999.00'],[],[],[],[],[]
[],['6699.00'],['6GB'],['3500'],['谜夜黑'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['5799.00'],['4GB'],['3000'],['夕雾紫'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['6999.00'],['6GB'],['3500'],['谜夜黑'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['5799.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['6099.00'],['4GB'],['3000'],['莱茵蓝'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['14999.00'],[],[],[],[],[]
[],['6030.00'],['4GB'],['3000'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S9 64GB全网通4G手机三星新品曲面屏全屏手机  64G 夕雾紫'],['2698.00'],[],[],[],[],[]
[],['2399.00'],['4GB'],['3000'],['金色'],['500万像素'],['1300万像素']
['三星（SAMSUNG） 三星（SAMSUNG ）C8手机 全网通版(C7100) 枫叶金 4GB+64GB'],['1428.00'],['2GB'],['1950'],['其他'],['500万像素'],['800万像素']
['三星（SAMSUNG） Galaxy Folder(SM-G1600) 翻盖手机 全网通 金色（2GB+16GB）'],['1149.00'],['3GB'],['2600mAh'],['其他'],['800万像素'],['1300万像素']
['三星（SAMSUNG） G5700 手机 Galaxy On5 （G5700）4G全网通 流沙金'],['859.00'],['2GB'],['2600mAh'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） G5528 手机 Galaxy ON5 (G5528) 移动4G 流沙金'],['1699.00'],['其他'],['2600'],['其他'],['800万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C5'],['9199.00'],[],[],[],[],[]
[],['6699.00'],['6GB'],['3500'],['夕雾紫'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['6099.00'],['4GB'],['3000'],['夕雾紫'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['6999.00'],['6GB'],['3500'],['谜夜黑'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['10194.00'],[],[],[],[],[]
[],['1458.00'],['3GB'],['3300 mAh'],['其他'],['800万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy On7（G6100）手机 流沙金 全网通 3GB+32GB'],['1588.00'],[],[],[],[],[]
[],['2299.00'],['4GB'],['3000mAh'],['黑色'],['1600万像素'],['500万像素；1300万像素']
['SAMSUNG 三星 Galaxy C8（SM-C7100） 移动联通电信4G全网通手机 枫叶金 全网通(3GB+64GB)'],['6099.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['1439.00'],['3GB'],['3000mAh'],['其他'],['1600万像素'],['500万像素；1200万像素']
['三星（SAMSUNG）C7108'],['4299.00'],[],[],[],[],[]
[],['2799.00'],['4GB'],['3000'],['金色'],['500万像素'],['1200万像素']
['三星（SAMSUNG） 三星（SAMSUNG）S7（G9300）铂光金 全网通 铂光金'],['2599.00'],[],[],[],[],[]
[],['4999.00'],['4GB'],['3000'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S8（SM-G9500） 全网通4G手机 勃艮第红 4GB+64GB'],['6299.00'],['6GB'],['3500'],['红色'],['800万像素'],['1200万像素']
['三星（SAMSUNG）G9550'],['5588.00'],[],[],[],[],[]
[],['1899.00'],['3GB'],['3300mAh'],['其他'],['800万像素'],['1300万像素']
['三星（SAMSUNG） 2016版 Galaxy On7（G6100）4G手机 双卡双待 钛岩黑 全网通(3G RAM+32G ROM)'],['1599.00'],[],[],[],[],[]
[],['1899.00'],['4GB'],['2600mAh'],['金色'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C5 Pro'],['2399.00'],['4GB'],['3300 mAh'],['其他'],['800万像素'],['1600万像素']
['三星（SAMSUNG） 三星 Galaxy C7（SM-C7000）全网通4G手机 金色 4G+32G'],['798.00'],['2GB'],['2600'],['金色'],['500万像素'],['800万像素']
['三星（SAMSUNG） Galaxy J3 Pro（J3119S） 手机 金色（2GB+16GB） 电信4G版'],['5799.00'],['4GB'],['3000'],['夕雾紫'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['339.00'],[],[],[],[],[]
[],['2999.00'],['4GB'],['3600'],['金色'],['500万像素'],['1200万像素']
['三星（SAMSUNG） 三星 Galaxy S7（G9300） 全网通4G手机 双卡双待 金色'],['2499.00'],['4GB'],['3000mAh'],['金色'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG） Galaxy C8（SM-C7100）移动联通电信全网通4G手机 枫叶金 全网通(4G+64G)'],['842.00'],['2GB'],['2600mAh '],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） 2016版 Galaxy On5(G5510) 全网通 流沙金'],['2588.00'],['6GB'],['4000'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）C9PRO'],['1399.00'],['3GB'],['2600mAh'],['金色'],['500万像素'],['1300万像素']
['三星（SAMSUNG）Galaxy J3'],['926.00'],['3GB'],['2600'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG）J3308'],['2899.00'],['6GB'],['4000 mAh'],['黑色'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C9 Pro'],['1199.00'],[],[],[],[],[]
[],['886.00'],['2GB'],['2600mAh'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy On5（G5528）手机 流沙金 移动4G（2GB+16GB）'],['6000.00'],[],[],[],[],[]
[],['13699.00'],['4GB'],['以官网信息为准'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） W2018 6GB+64GB 雅金 移动联通电信 全网通4G手机 雅金 4GB+64GB'],['7499.00'],[],[],[],[],[]
[],['792.00'],['2GB'],"['2,600mAh']",['其他'],['500万像素'],['800万像素']
['三星（SAMSUNG） 三星() J3 Pro (J3119s) 4G手机 金色 电信全网通（2GB+16GB）'],['5299.00'],[],[],[],[],[]
[],['1539.00'],['4GB'],['2600mAh典型值'],['其他'],['800万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C5'],['988.00'],['2GB'],['2600mAh'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy ON5 （G5520）手机 流沙金 全网通 2GB+16GB'],['788.00'],['2GB'],['2600mAh'],['其他'],['500万像素'],['800万像素']
['三星（SAMSUNG） Galaxy J3 Pro（J3119）手机 流沙金 电信 2GB+16GB'],['2100.00'],[],[],[],[],[]
[],['2399.00'],['其他'],['3000'],['黑色'],['500万像素'],['1300万像素']
['三星（SAMSUNG）-'],['838.00'],['2GB'],['2600mAh'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy J3 Pro（J3119s）手机 流沙金 电信全网通 2GB+16GB'],['4799.00'],[],[],[],[],[]
[],['7988.00'],['6GB'],['3300mAh'],['其他'],['800万像素'],['双1200万像素']
['三星（SAMSUNG） Galaxy Note8 全面曲屏 手机 谜夜黑 6G+256尊享版'],['5988.00'],[],[],[],[],[]
[],['4999.00'],['其他'],['3000以官网信息为准'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG） S8（SM-G9500）移动联通电信4G手机 双卡双待 绮梦金 全网通(4G+64G)'],['1648.00'],[],[],[],[],[]
[],['4999.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星Galaxy S8'],['7399.00'],[],[],[],[],[]
[],['4999.00'],['4GB'],['3500'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S8 曲面屏 手机 绮梦金 G9500 全网通(4G+64G)'],['5988.00'],[],[],[],[],[]
[],['1899.00'],['4GB'],['3300mAh'],['金色'],['800万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C7'],['2199.00'],[],[],[],[],[]
[],['5688.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星Galaxy S8'],['1799.00'],[],[],[],[],[]
[],['999.00'],['3GB'],['2600'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） 三星 Galaxy J3 （J3300 移动联通电信4G手机 黑色 3GB+32GB'],['1450.00'],[],[],[],[],[]
[],['5499.00'],['4GB'],['3500'],['绮梦金'],['800万像素'],['1200万像素']
['三星Galaxy S8+'],['2588.00'],[],[],[],[],[]
[],['6099.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['4999.00'],['4GB'],['3000'],['绮梦金'],['800万像素'],['1200万像素']
[],['1999.00'],['4GB'],['2600mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）C5018'],['6288.00'],[],[],[],[],[]
[],['2399.00'],['4GB'],['3300 mAh'],['皎洁银'],['800万像素'],['1600万像素']
['三星Galaxy C7'],['2799.00'],[],[],[],[],[]
[],['5799.00'],['4GB'],['3000'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S9（SM-G9600/DS）移动联通电信4G手机 双 迷夜黑 S9  64G'],['5499.00'],['6GB'],['3500'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S8+（SM-G9550）移动联通电信4G手机 双卡 迷夜黑 S8+ 4+64G'],['2088.00'],[],[],[],[],[]
[],['6699.00'],['6GB'],['3500'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S9+（SM-G9650/DS）移动联通电信4G手机 迷夜黑 S9+  64G'],['3399.00'],[],[],[],[],[]
[],['7388.00'],['6GB'],['3300mAh'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG）Galaxy Note8'],['2280.00'],[],[],[],[],[]
[],['1299.00'],['3GB'],['2600'],['其他'],['1300万像素'],['1300万像素']
['三星（SAMSUNG） 三星 Galaxy J3 （J3300） 移动联通电信4G手机 嫣霞粉 32G'],['999.00'],[],[],[],[],[]
[],['5799.00'],['4GB'],['3000'],['夕雾紫'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['2244.00'],[],[],[],[],[]
[],['4999.00'],['4GB'],['3000'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S8 64G（SM-G9500）移动联通电信4G手机 双卡双待 迷夜黑'],['5799.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['3299.00'],[],[],[],[],[]
